Table: Isobaric coefficient of expansion [L]
Temperature {K} 	Pressure {kPa} 	Isobaric coefficient of expansion {1/K} 	Uncertainty {1/K} 
270	3450	0.00569	0.00019
270	3500	0.00568	0.00019
270	3550	0.00566	0.00019
270	3600	0.00565	0.00019
270	3650	0.00563	0.00019
270	3700	0.00562	0.00019
270	3750	0.00560	0.00019
270	3800	0.00559	0.00019
270	3850	0.00557	0.00019
270	3900	0.00556	0.00019
270	3950	0.00554	0.00019
270	4000	0.00553	0.00019
270	4050	0.00552	0.00018
270	4100	0.00550	0.00018
270	4150	0.00549	0.00018
270	4200	0.00547	0.00018
270	4250	0.00546	0.00018
270	4300	0.00545	0.00018
270	4350	0.00543	0.00018
270	4400	0.00542	0.00018
270	4450	0.00541	0.00018
270	4500	0.00539	0.00018
270	4550	0.00538	0.00018
270	4600	0.00537	0.00018
270	4650	0.00535	0.00018
270	4700	0.00534	0.00018
270	4750	0.00533	0.00018
270	4800	0.00532	0.00018
270	4850	0.00530	0.00018
270	4900	0.00529	0.00018
270	4950	0.00528	0.00018
270	5000	0.00527	0.00018
270	5050	0.00525	0.00018
270	5100	0.00524	0.00018
270	5150	0.00523	0.00018
270	5200	0.00522	0.00018
270	5250	0.00521	0.00018
270	5300	0.00519	0.00018
270	5350	0.00518	0.00018
270	5400	0.00517	0.00018
270	5450	0.00516	0.00018
270	5500	0.00515	0.00018
270	5550	0.00514	0.00018
270	5600	0.00512	0.00018
270	5650	0.00511	0.00018
270	5700	0.00510	0.00018
270	5750	0.00509	0.00018
270	5800	0.00508	0.00018
270	5850	0.00507	0.00018
270	5900	0.00506	0.00018
270	5950	0.00505	0.00018
270	6000	0.00504	0.00018
270	6050	0.00502	0.00018
270	6100	0.00501	0.00018
270	6150	0.00500	0.00018
270	6200	0.00499	0.00018
270	6250	0.00498	0.00018
270	6300	0.00497	0.00018
270	6350	0.00496	0.00018
270	6400	0.00495	0.00018
270	6450	0.00494	0.00018
270	6500	0.00493	0.00018
270	6550	0.00492	0.00018
270	6600	0.00491	0.00018
270	6650	0.00490	0.00018
270	6700	0.00489	0.00018
270	6750	0.00488	0.00018
270	6800	0.00487	0.00018
270	6850	0.00486	0.00018
270	6900	0.00485	0.00018
270	6950	0.00484	0.00018
270	7000	0.00483	0.00018
270	7050	0.00482	0.00018
270	7100	0.00481	0.00018
270	7150	0.00481	0.00018
270	7200	0.00480	0.00018
270	7250	0.00479	0.00017
270	7300	0.00478	0.00017
270	7350	0.00477	0.00017
270	7400	0.00476	0.00017
270	7450	0.00475	0.00017
270	7500	0.00474	0.00017
270	7550	0.00473	0.00017
270	7600	0.00472	0.00017
270	7650	0.00471	0.00017
270	7700	0.00471	0.00017
270	7750	0.00470	0.00017
270	7800	0.00469	0.00017
270	7850	0.00468	0.00017
270	7900	0.00467	0.00017
270	7950	0.00466	0.00017
270	8000	0.00465	0.00017
270	8050	0.00465	0.00017
270	8100	0.00464	0.00017
270	8150	0.00463	0.00017
270	8200	0.00462	0.00017
270	8250	0.00461	0.00017
270	8300	0.00460	0.00017
270	8350	0.00460	0.00017
270	8400	0.00459	0.00017
270	8450	0.00458	0.00017
270	8500	0.00457	0.00017
270	8550	0.00456	0.00017
270	8600	0.00456	0.00017
270	8650	0.00455	0.00017
270	8700	0.00454	0.00017
270	8750	0.00453	0.00017
270	8800	0.00452	0.00017
270	8850	0.00452	0.00017
270	8900	0.00451	0.00017
270	8950	0.00450	0.00017
270	9000	0.00449	0.00017
270	9050	0.00449	0.00017
270	9100	0.00448	0.00017
270	9150	0.00447	0.00017
270	9200	0.00446	0.00017
270	9250	0.00446	0.00017
270	9300	0.00445	0.00017
270	9350	0.00444	0.00017
270	9400	0.00443	0.00017
270	9450	0.00443	0.00017
270	9500	0.00442	0.00017
270	9550	0.00441	0.00017
270	9600	0.00440	0.00017
270	9650	0.00440	0.00017
270	9700	0.00439	0.00017
270	9750	0.00438	0.00017
270	9800	0.00438	0.00017
270	9850	0.00437	0.00017
270	9900	0.00436	0.00017
270	9950	0.00435	0.00017
270	10000	0.00435	0.00017
276	3400	0.00675	0.00022
276	3450	0.00672	0.00022
276	3500	0.00670	0.00022
276	3550	0.00667	0.00022
276	3600	0.00665	0.00022
276	3650	0.00662	0.00022
276	3700	0.00660	0.00021
276	3750	0.00658	0.00021
276	3800	0.00655	0.00021
276	3850	0.00653	0.00021
276	3900	0.00650	0.00021
276	3950	0.00648	0.00021
276	4000	0.00646	0.00021
276	4050	0.00644	0.00021
276	4100	0.00641	0.00021
276	4150	0.00639	0.00020
276	4200	0.00637	0.00020
276	4250	0.00635	0.00020
276	4300	0.00633	0.00020
276	4350	0.00630	0.00020
276	4400	0.00628	0.00020
276	4450	0.00626	0.00020
276	4500	0.00624	0.00020
276	4550	0.00622	0.00020
276	4600	0.00620	0.00020
276	4650	0.00618	0.00020
276	4700	0.00616	0.00020
276	4750	0.00614	0.00020
276	4800	0.00612	0.00019
276	4850	0.00610	0.00019
276	4900	0.00608	0.00019
276	4950	0.00607	0.00019
276	5000	0.00605	0.00019
276	5050	0.00603	0.00019
276	5100	0.00601	0.00019
276	5150	0.00599	0.00019
276	5200	0.00597	0.00019
276	5250	0.00596	0.00019
276	5300	0.00594	0.00019
276	5350	0.00592	0.00019
276	5400	0.00590	0.00019
276	5450	0.00589	0.00019
276	5500	0.00587	0.00019
276	5550	0.00585	0.00019
276	5600	0.00583	0.00019
276	5650	0.00582	0.00019
276	5700	0.00580	0.00019
276	5750	0.00578	0.00019
276	5800	0.00577	0.00018
276	5850	0.00575	0.00018
276	5900	0.00574	0.00018
276	5950	0.00572	0.00018
276	6000	0.00570	0.00018
276	6050	0.00569	0.00018
276	6100	0.00567	0.00018
276	6150	0.00566	0.00018
276	6200	0.00564	0.00018
276	6250	0.00563	0.00018
276	6300	0.00561	0.00018
276	6350	0.00560	0.00018
276	6400	0.00558	0.00018
276	6450	0.00557	0.00018
276	6500	0.00555	0.00018
276	6550	0.00554	0.00018
276	6600	0.00553	0.00018
276	6650	0.00551	0.00018
276	6700	0.00550	0.00018
276	6750	0.00548	0.00018
276	6800	0.00547	0.00018
276	6850	0.00546	0.00018
276	6900	0.00544	0.00018
276	6950	0.00543	0.00018
276	7000	0.00541	0.00018
276	7050	0.00540	0.00018
276	7100	0.00539	0.00018
276	7150	0.00538	0.00018
276	7200	0.00536	0.00018
276	7250	0.00535	0.00018
276	7300	0.00534	0.00018
276	7350	0.00532	0.00018
276	7400	0.00531	0.00018
276	7450	0.00530	0.00018
276	7500	0.00529	0.00018
276	7550	0.00527	0.00018
276	7600	0.00526	0.00018
276	7650	0.00525	0.00018
276	7700	0.00524	0.00018
276	7750	0.00522	0.00018
276	7800	0.00521	0.00018
276	7850	0.00520	0.00018
276	7900	0.00519	0.00018
276	7950	0.00518	0.00018
276	8000	0.00517	0.00017
276	8050	0.00515	0.00017
276	8100	0.00514	0.00017
276	8150	0.00513	0.00017
276	8200	0.00512	0.00017
276	8250	0.00511	0.00017
276	8300	0.00510	0.00017
276	8350	0.00509	0.00017
276	8400	0.00507	0.00017
276	8450	0.00506	0.00017
276	8500	0.00505	0.00017
276	8550	0.00504	0.00017
276	8600	0.00503	0.00017
276	8650	0.00502	0.00017
276	8700	0.00501	0.00017
276	8750	0.00500	0.00017
276	8800	0.00499	0.00017
276	8850	0.00498	0.00017
276	8900	0.00497	0.00017
276	8950	0.00496	0.00017
276	9000	0.00495	0.00017
276	9050	0.00494	0.00017
276	9100	0.00493	0.00017
276	9150	0.00492	0.00017
276	9200	0.00491	0.00017
276	9250	0.00490	0.00017
276	9300	0.00489	0.00017
276	9350	0.00488	0.00017
276	9400	0.00487	0.00017
276	9450	0.00486	0.00017
276	9500	0.00485	0.00017
276	9550	0.00484	0.00017
276	9600	0.00483	0.00017
276	9650	0.00482	0.00017
276	9700	0.00481	0.00017
276	9750	0.00480	0.00017
276	9800	0.00479	0.00017
276	9850	0.00478	0.00017
276	9900	0.00477	0.00017
276	9950	0.00476	0.00017
276	10000	0.00475	0.00017
282	3900	0.00804	0.00029
282	3950	0.00800	0.00028
282	4000	0.00795	0.00028
282	4050	0.00791	0.00028
282	4100	0.00787	0.00027
282	4150	0.00783	0.00027
282	4200	0.00779	0.00027
282	4250	0.00775	0.00026
282	4300	0.00771	0.00026
282	4350	0.00767	0.00026
282	4400	0.00764	0.00026
282	4450	0.00760	0.00025
282	4500	0.00756	0.00025
282	4550	0.00753	0.00025
282	4600	0.00749	0.00025
282	4650	0.00746	0.00024
282	4700	0.00742	0.00024
282	4750	0.00739	0.00024
282	4800	0.00735	0.00024
282	4850	0.00732	0.00023
282	4900	0.00729	0.00023
282	4950	0.00725	0.00023
282	5000	0.00722	0.00023
282	5050	0.00719	0.00023
282	5100	0.00716	0.00023
282	5150	0.00713	0.00022
282	5200	0.00710	0.00022
282	5250	0.00707	0.00022
282	5300	0.00704	0.00022
282	5350	0.00701	0.00022
282	5400	0.00698	0.00022
282	5450	0.00695	0.00021
282	5500	0.00693	0.00021
282	5550	0.00690	0.00021
282	5600	0.00687	0.00021
282	5650	0.00684	0.00021
282	5700	0.00682	0.00021
282	5750	0.00679	0.00021
282	5800	0.00676	0.00021
282	5850	0.00674	0.00020
282	5900	0.00671	0.00020
282	5950	0.00669	0.00020
282	6000	0.00666	0.00020
282	6050	0.00664	0.00020
282	6100	0.00661	0.00020
282	6150	0.00659	0.00020
282	6200	0.00656	0.00020
282	6250	0.00654	0.00020
282	6300	0.00652	0.00020
282	6350	0.00649	0.00020
282	6400	0.00647	0.00019
282	6450	0.00645	0.00019
282	6500	0.00643	0.00019
282	6550	0.00640	0.00019
282	6600	0.00638	0.00019
282	6650	0.00636	0.00019
282	6700	0.00634	0.00019
282	6750	0.00632	0.00019
282	6800	0.00630	0.00019
282	6850	0.00628	0.00019
282	6900	0.00625	0.00019
282	6950	0.00623	0.00019
282	7000	0.00621	0.00019
282	7050	0.00619	0.00019
282	7100	0.00617	0.00019
282	7150	0.00615	0.00019
282	7200	0.00613	0.00019
282	7250	0.00612	0.00018
282	7300	0.00610	0.00018
282	7350	0.00608	0.00018
282	7400	0.00606	0.00018
282	7450	0.00604	0.00018
282	7500	0.00602	0.00018
282	7550	0.00600	0.00018
282	7600	0.00598	0.00018
282	7650	0.00597	0.00018
282	7700	0.00595	0.00018
282	7750	0.00593	0.00018
282	7800	0.00591	0.00018
282	7850	0.00590	0.00018
282	7900	0.00588	0.00018
282	7950	0.00586	0.00018
282	8000	0.00584	0.00018
282	8050	0.00583	0.00018
282	8100	0.00581	0.00018
282	8150	0.00580	0.00018
282	8200	0.00578	0.00018
282	8250	0.00576	0.00018
282	8300	0.00575	0.00018
282	8350	0.00573	0.00018
282	8400	0.00571	0.00018
282	8450	0.00570	0.00018
282	8500	0.00568	0.00018
282	8550	0.00567	0.00018
282	8600	0.00565	0.00018
282	8650	0.00564	0.00018
282	8700	0.00562	0.00017
282	8750	0.00561	0.00017
282	8800	0.00559	0.00017
282	8850	0.00558	0.00017
282	8900	0.00556	0.00017
282	8950	0.00555	0.00017
282	9000	0.00553	0.00017
282	9050	0.00552	0.00017
282	9100	0.00551	0.00017
282	9150	0.00549	0.00017
282	9200	0.00548	0.00017
282	9250	0.00546	0.00017
282	9300	0.00545	0.00017
282	9350	0.00544	0.00017
282	9400	0.00542	0.00017
282	9450	0.00541	0.00017
282	9500	0.00540	0.00017
282	9550	0.00538	0.00017
282	9600	0.00537	0.00017
282	9650	0.00536	0.00017
282	9700	0.00534	0.00017
282	9750	0.00533	0.00017
282	9800	0.00532	0.00017
282	9850	0.00531	0.00017
282	9900	0.00529	0.00017
282	9950	0.00528	0.00017
282	10000	0.00527	0.00017
288	4500	0.01001	0.00043
288	4550	0.00993	0.00042
288	4600	0.00985	0.00041
288	4650	0.00977	0.00040
288	4700	0.00969	0.00039
288	4750	0.00962	0.00038
288	4800	0.00955	0.00037
288	4850	0.00948	0.00037
288	4900	0.00941	0.00036
288	4950	0.00934	0.00035
288	5000	0.00927	0.00035
288	5050	0.00921	0.00034
288	5100	0.00914	0.00033
288	5150	0.00908	0.00033
288	5200	0.00902	0.00032
288	5250	0.00896	0.00032
288	5300	0.00890	0.00031
288	5350	0.00884	0.00031
288	5400	0.00879	0.00030
288	5450	0.00873	0.00030
288	5500	0.00868	0.00029
288	5550	0.00862	0.00029
288	5600	0.00857	0.00029
288	5650	0.00852	0.00028
288	5700	0.00847	0.00028
288	5750	0.00842	0.00027
288	5800	0.00837	0.00027
288	5850	0.00832	0.00027
288	5900	0.00827	0.00026
288	5950	0.00823	0.00026
288	6000	0.00818	0.00026
288	6050	0.00814	0.00025
288	6100	0.00809	0.00025
288	6150	0.00805	0.00025
288	6200	0.00801	0.00025
288	6250	0.00796	0.00024
288	6300	0.00792	0.00024
288	6350	0.00788	0.00024
288	6400	0.00784	0.00024
288	6450	0.00780	0.00023
288	6500	0.00776	0.00023
288	6550	0.00772	0.00023
288	6600	0.00768	0.00023
288	6650	0.00765	0.00023
288	6700	0.00761	0.00022
288	6750	0.00757	0.00022
288	6800	0.00754	0.00022
288	6850	0.00750	0.00022
288	6900	0.00747	0.00022
288	6950	0.00743	0.00022
288	7000	0.00740	0.00021
288	7050	0.00737	0.00021
288	7100	0.00733	0.00021
288	7150	0.00730	0.00021
288	7200	0.00727	0.00021
288	7250	0.00724	0.00021
288	7300	0.00720	0.00021
288	7350	0.00717	0.00020
288	7400	0.00714	0.00020
288	7450	0.00711	0.00020
288	7500	0.00708	0.00020
288	7550	0.00705	0.00020
288	7600	0.00702	0.00020
288	7650	0.00700	0.00020
288	7700	0.00697	0.00020
288	7750	0.00694	0.00020
288	7800	0.00691	0.00020
288	7850	0.00688	0.00019
288	7900	0.00686	0.00019
288	7950	0.00683	0.00019
288	8000	0.00680	0.00019
288	8050	0.00678	0.00019
288	8100	0.00675	0.00019
288	8150	0.00673	0.00019
288	8200	0.00670	0.00019
288	8250	0.00668	0.00019
288	8300	0.00665	0.00019
288	8350	0.00663	0.00019
288	8400	0.00660	0.00019
288	8450	0.00658	0.00018
288	8500	0.00655	0.00018
288	8550	0.00653	0.00018
288	8600	0.00651	0.00018
288	8650	0.00648	0.00018
288	8700	0.00646	0.00018
288	8750	0.00644	0.00018
288	8800	0.00642	0.00018
288	8850	0.00640	0.00018
288	8900	0.00637	0.00018
288	8950	0.00635	0.00018
288	9000	0.00633	0.00018
288	9050	0.00631	0.00018
288	9100	0.00629	0.00018
288	9150	0.00627	0.00018
288	9200	0.00625	0.00018
288	9250	0.00623	0.00018
288	9300	0.00621	0.00018
288	9350	0.00619	0.00018
288	9400	0.00617	0.00018
288	9450	0.00615	0.00018
288	9500	0.00613	0.00017
288	9550	0.00611	0.00017
288	9600	0.00609	0.00017
288	9650	0.00607	0.00017
288	9700	0.00605	0.00017
288	9750	0.00603	0.00017
288	9800	0.00601	0.00017
288	9850	0.00600	0.00017
288	9900	0.00598	0.00017
288	9950	0.00596	0.00017
288	10000	0.00594	0.00017
294	5200	0.01338	0.00071
294	5250	0.01320	0.00069
294	5300	0.01302	0.00066
294	5350	0.01285	0.00064
294	5400	0.01269	0.00062
294	5450	0.01253	0.00060
294	5500	0.01238	0.00058
294	5550	0.01223	0.00056
294	5600	0.01209	0.00054
294	5650	0.01195	0.00053
294	5700	0.01182	0.00051
294	5750	0.01169	0.00050
294	5800	0.01156	0.00048
294	5850	0.01144	0.00047
294	5900	0.01132	0.00046
294	5950	0.01121	0.00045
294	6000	0.01110	0.00043
294	6050	0.01099	0.00042
294	6100	0.01089	0.00041
294	6150	0.01078	0.00040
294	6200	0.01069	0.00040
294	6250	0.01059	0.00039
294	6300	0.01050	0.00038
294	6350	0.01040	0.00037
294	6400	0.01031	0.00036
294	6450	0.01023	0.00036
294	6500	0.01014	0.00035
294	6550	0.01006	0.00034
294	6600	0.00998	0.00034
294	6650	0.00990	0.00033
294	6700	0.00982	0.00032
294	6750	0.00975	0.00032
294	6800	0.00967	0.00031
294	6850	0.00960	0.00031
294	6900	0.00953	0.00030
294	6950	0.00946	0.00030
294	7000	0.00939	0.00029
294	7050	0.00933	0.00029
294	7100	0.00926	0.00028
294	7150	0.00920	0.00028
294	7200	0.00914	0.00028
294	7250	0.00907	0.00027
294	7300	0.00901	0.00027
294	7350	0.00896	0.00027
294	7400	0.00890	0.00026
294	7450	0.00884	0.00026
294	7500	0.00879	0.00026
294	7550	0.00873	0.00025
294	7600	0.00868	0.00025
294	7650	0.00862	0.00025
294	7700	0.00857	0.00024
294	7750	0.00852	0.00024
294	7800	0.00847	0.00024
294	7850	0.00842	0.00024
294	7900	0.00837	0.00023
294	7950	0.00833	0.00023
294	8000	0.00828	0.00023
294	8050	0.00823	0.00023
294	8100	0.00819	0.00022
294	8150	0.00814	0.00022
294	8200	0.00810	0.00022
294	8250	0.00806	0.00022
294	8300	0.00801	0.00022
294	8350	0.00797	0.00022
294	8400	0.00793	0.00021
294	8450	0.00789	0.00021
294	8500	0.00785	0.00021
294	8550	0.00781	0.00021
294	8600	0.00777	0.00021
294	8650	0.00773	0.00021
294	8700	0.00770	0.00020
294	8750	0.00766	0.00020
294	8800	0.00762	0.00020
294	8850	0.00759	0.00020
294	8900	0.00755	0.00020
294	8950	0.00752	0.00020
294	9000	0.00748	0.00020
294	9050	0.00745	0.00020
294	9100	0.00741	0.00019
294	9150	0.00738	0.00019
294	9200	0.00735	0.00019
294	9250	0.00731	0.00019
294	9300	0.00728	0.00019
294	9350	0.00725	0.00019
294	9400	0.00722	0.00019
294	9450	0.00719	0.00019
294	9500	0.00716	0.00019
294	9550	0.00713	0.00019
294	9600	0.00710	0.00018
294	9650	0.00707	0.00018
294	9700	0.00704	0.00018
294	9750	0.00701	0.00018
294	9800	0.00698	0.00018
294	9850	0.00695	0.00018
294	9900	0.00693	0.00018
294	9950	0.00690	0.00018
294	10000	0.00687	0.00018
300	5900	0.0216	0.0016
300	5950	0.0209	0.0015
300	6000	0.0203	0.0014
300	6050	0.0198	0.0013
300	6100	0.0192	0.0012
300	6150	0.0187	0.0011
300	6200	0.0183	0.0011
300	6250	0.0179	0.0010
300	6300	0.01748	0.00096
300	6350	0.01710	0.00091
300	6400	0.01675	0.00086
300	6450	0.01642	0.00082
300	6500	0.01611	0.00079
300	6550	0.01581	0.00075
300	6600	0.01553	0.00072
300	6650	0.01526	0.00069
300	6700	0.01501	0.00067
300	6750	0.01476	0.00064
300	6800	0.01453	0.00062
300	6850	0.01431	0.00060
300	6900	0.01409	0.00058
300	6950	0.01389	0.00056
300	7000	0.01369	0.00054
300	7050	0.01350	0.00052
300	7100	0.01332	0.00051
300	7150	0.01315	0.00049
300	7200	0.01298	0.00048
300	7250	0.01282	0.00047
300	7300	0.01266	0.00045
300	7350	0.01251	0.00044
300	7400	0.01236	0.00043
300	7450	0.01222	0.00042
300	7500	0.01209	0.00041
300	7550	0.01195	0.00040
300	7600	0.01182	0.00039
300	7650	0.01170	0.00038
300	7700	0.01158	0.00038
300	7750	0.01146	0.00037
300	7800	0.01135	0.00036
300	7850	0.01124	0.00035
300	7900	0.01113	0.00035
300	7950	0.01102	0.00034
300	8000	0.01092	0.00033
300	8050	0.01082	0.00033
300	8100	0.01072	0.00032
300	8150	0.01063	0.00032
300	8200	0.01054	0.00031
300	8250	0.01045	0.00031
300	8300	0.01036	0.00030
300	8350	0.01027	0.00030
300	8400	0.01019	0.00029
300	8450	0.01011	0.00029
300	8500	0.01003	0.00028
300	8550	0.00995	0.00028
300	8600	0.00987	0.00027
300	8650	0.00980	0.00027
300	8700	0.00972	0.00027
300	8750	0.00965	0.00026
300	8800	0.00958	0.00026
300	8850	0.00951	0.00026
300	8900	0.00945	0.00025
300	8950	0.00938	0.00025
300	9000	0.00932	0.00025
300	9050	0.00925	0.00024
300	9100	0.00919	0.00024
300	9150	0.00913	0.00024
300	9200	0.00907	0.00024
300	9250	0.00901	0.00023
300	9300	0.00895	0.00023
300	9350	0.00890	0.00023
300	9400	0.00884	0.00023
300	9450	0.00879	0.00022
300	9500	0.00873	0.00022
300	9550	0.00868	0.00022
300	9600	0.00863	0.00022
300	9650	0.00858	0.00022
300	9700	0.00853	0.00021
300	9750	0.00848	0.00021
300	9800	0.00843	0.00021
300	9850	0.00838	0.00021
300	9900	0.00834	0.00021
300	9950	0.00829	0.00021
300	10000	0.00824	0.00020
306	6750	0.0542	0.0072
306	6800	0.0480	0.0053
306	6850	0.0433	0.0042
306	6900	0.0397	0.0034
306	6950	0.0368	0.0029
306	7000	0.0344	0.0025
306	7050	0.0323	0.0021
306	7100	0.0306	0.0019
306	7150	0.0291	0.0017
306	7200	0.0278	0.0016
306	7250	0.0266	0.0014
306	7300	0.0255	0.0013
306	7350	0.0246	0.0012
306	7400	0.0237	0.0012
306	7450	0.0229	0.0011
306	7500	0.0222	0.0010
306	7550	0.02157	0.00097
306	7600	0.02096	0.00092
306	7650	0.02039	0.00088
306	7700	0.01987	0.00084
306	7750	0.01938	0.00080
306	7800	0.01892	0.00077
306	7850	0.01849	0.00074
306	7900	0.01808	0.00071
306	7950	0.01770	0.00068
306	8000	0.01734	0.00066
306	8050	0.01700	0.00064
306	8100	0.01668	0.00062
306	8150	0.01637	0.00060
306	8200	0.01608	0.00058
306	8250	0.01580	0.00056
306	8300	0.01554	0.00055
306	8350	0.01528	0.00053
306	8400	0.01504	0.00052
306	8450	0.01481	0.00050
306	8500	0.01459	0.00049
306	8550	0.01437	0.00048
306	8600	0.01417	0.00046
306	8650	0.01397	0.00045
306	8700	0.01378	0.00044
306	8750	0.01360	0.00043
306	8800	0.01342	0.00042
306	8850	0.01325	0.00041
306	8900	0.01309	0.00041
306	8950	0.01293	0.00040
306	9000	0.01277	0.00039
306	9050	0.01263	0.00038
306	9100	0.01248	0.00037
306	9150	0.01234	0.00037
306	9200	0.01221	0.00036
306	9250	0.01208	0.00035
306	9300	0.01195	0.00035
306	9350	0.01183	0.00034
306	9400	0.01170	0.00033
306	9450	0.01159	0.00033
306	9500	0.01147	0.00032
306	9550	0.01136	0.00032
306	9600	0.01126	0.00031
306	9650	0.01115	0.00031
306	9700	0.01105	0.00030
306	9750	0.01095	0.00030
306	9800	0.01085	0.00029
306	9850	0.01076	0.00029
306	9900	0.01067	0.00029
306	9950	0.01058	0.00028
306	10000	0.01049	0.00028
309.521	7250	1.3	8.8
309.521	7300	0.20	0.12
309.521	7350	0.121	0.037
309.521	7400	0.091	0.018
309.521	7450	0.074	0.011
309.521	7500	0.0628	0.0072
309.521	7550	0.0552	0.0053
309.521	7600	0.0495	0.0041
309.521	7650	0.0451	0.0033
309.521	7700	0.0415	0.0028
309.521	7750	0.0386	0.0024
309.521	7800	0.0362	0.0021
309.521	7850	0.0341	0.0019
309.521	7900	0.0323	0.0017
309.521	7950	0.0307	0.0016
309.521	8000	0.0293	0.0014
309.521	8050	0.0280	0.0013
309.521	8100	0.0269	0.0013
309.521	8150	0.0259	0.0012
309.521	8200	0.0250	0.0011
309.521	8250	0.0241	0.0011
309.521	8300	0.0234	0.0010
309.521	8350	0.02266	0.00096
309.521	8400	0.02201	0.00091
309.521	8450	0.02140	0.00087
309.521	8500	0.02084	0.00084
309.521	8550	0.02031	0.00081
309.521	8600	0.01982	0.00078
309.521	8650	0.01936	0.00075
309.521	8700	0.01892	0.00072
309.521	8750	0.01851	0.00070
309.521	8800	0.01812	0.00067
309.521	8850	0.01776	0.00065
309.521	8900	0.01741	0.00063
309.521	8950	0.01708	0.00061
309.521	9000	0.01677	0.00060
309.521	9050	0.01647	0.00058
309.521	9100	0.01618	0.00056
309.521	9150	0.01591	0.00055
309.521	9200	0.01565	0.00053
309.521	9250	0.01540	0.00052
309.521	9300	0.01516	0.00051
309.521	9350	0.01494	0.00049
309.521	9400	0.01472	0.00048
309.521	9450	0.01450	0.00047
309.521	9500	0.01430	0.00046
309.521	9550	0.01411	0.00045
309.521	9600	0.01392	0.00044
309.521	9650	0.01374	0.00043
309.521	9700	0.01356	0.00042
309.521	9750	0.01339	0.00041
309.521	9800	0.01323	0.00041
309.521	9850	0.01307	0.00040
309.521	9900	0.01291	0.00039
309.521	9950	0.01276	0.00038
309.521	10000	0.01262	0.00037
